map_name,source,n_neighbours_50m,n_neighbours_100m
K-35-064-2_Radnevo_4326,student,0,0
K-35-064-2_Radnevo_4326,student,0,0
K-35-064-2_Radnevo_4326,student,0,0
K-35-064-2_Radnevo_4326,student,0,0
K-35-064-2_Radnevo_4326,student,0,0
K-35-064-2_Radnevo_4326,student,0,0
K-35-064-2_Radnevo_4326,student,0,0
K-35-064-2_Radnevo_4326,student,0,0
K-35-064-2_Radnevo_4326,student,0,0
K-35-064-2_Radnevo_4326,student,0,0
K-35-064-2_Radnevo_4326,student,0,0
K-35-064-2_Radnevo_4326,student,0,0
K-35-064-2_Radnevo_4326,student,0,0
K-35-064-2_Radnevo_4326,reviewer_phantom,0,0
K-35-064-2_Radnevo_4326,reviewer_phantom,0,0
K-35-064-2_Radnevo_4326,reviewer_phantom,0,1
K-35-064-2_Radnevo_4326,reviewer_phantom,0,0
K-35-064-2_Radnevo_4326,reviewer_phantom,0,0
K-35-064-2_Radnevo_4326,reviewer_phantom,0,0
K-35-064-2_Radnevo_4326,reviewer_phantom,0,0
K-35-064-2_Radnevo_4326,reviewer_phantom,0,0
K-35-064-2_Radnevo_4326,reviewer_phantom,0,0
K-35-064-2_Radnevo_4326,reviewer_phantom,0,0
K-35-064-2_Radnevo_4326,reviewer_phantom,0,0
K-35-064-3_Dimitrovgrad_4326,student,0,0
K-35-064-3_Dimitrovgrad_4326,student,0,0
K-35-064-3_Dimitrovgrad_4326,student,0,0
K-35-064-3_Dimitrovgrad_4326,student,0,0
K-35-064-3_Dimitrovgrad_4326,student,0,0
K-35-064-3_Dimitrovgrad_4326,student,0,0
K-35-064-3_Dimitrovgrad_4326,student,0,0
K-35-064-3_Dimitrovgrad_4326,student,0,0
K-35-064-3_Dimitrovgrad_4326,student,0,0
K-35-064-3_Dimitrovgrad_4326,student,0,0
K-35-064-3_Dimitrovgrad_4326,student,0,0
K-35-064-3_Dimitrovgrad_4326,student,0,0
K-35-064-3_Dimitrovgrad_4326,student,0,0
K-35-064-3_Dimitrovgrad_4326,student,0,0
K-35-064-3_Dimitrovgrad_4326,student,0,0
K-35-064-3_Dimitrovgrad_4326,student,0,0
K-35-064-3_Dimitrovgrad_4326,student,0,0
K-35-064-3_Dimitrovgrad_4326,student,1,1
K-35-064-3_Dimitrovgrad_4326,student,0,0
K-35-064-3_Dimitrovgrad_4326,student,0,0
K-35-064-3_Dimitrovgrad_4326,student,0,0
K-35-064-3_Dimitrovgrad_4326,student,0,0
K-35-064-3_Dimitrovgrad_4326,student,1,1
K-35-064-3_Dimitrovgrad_4326,student,0,0
K-35-064-3_Dimitrovgrad_4326,student,0,0
K-35-064-3_Dimitrovgrad_4326,student,0,0
K-35-064-3_Dimitrovgrad_4326,student,0,0
K-35-064-3_Dimitrovgrad_4326,student,0,0
K-35-064-3_Dimitrovgrad_4326,student,0,0
K-35-064-3_Dimitrovgrad_4326,student,0,0
K-35-064-3_Dimitrovgrad_4326,student,0,0
K-35-064-3_Dimitrovgrad_4326,student,0,0
K-35-064-3_Dimitrovgrad_4326,student,0,0
K-35-064-3_Dimitrovgrad_4326,student,0,0
K-35-064-3_Dimitrovgrad_4326,student,0,0
K-35-064-3_Dimitrovgrad_4326,student,0,0
K-35-064-3_Dimitrovgrad_4326,student,0,0
K-35-064-3_Dimitrovgrad_4326,student,0,0
K-35-064-3_Dimitrovgrad_4326,student,0,0
K-35-064-3_Dimitrovgrad_4326,student,0,0
K-35-064-3_Dimitrovgrad_4326,student,1,1
K-35-064-3_Dimitrovgrad_4326,student,0,0
K-35-064-3_Dimitrovgrad_4326,student,0,0
K-35-064-3_Dimitrovgrad_4326,student,0,0
K-35-064-3_Dimitrovgrad_4326,student,0,0
K-35-064-3_Dimitrovgrad_4326,student,0,0
K-35-064-3_Dimitrovgrad_4326,student,0,0
K-35-064-3_Dimitrovgrad_4326,student,0,0
K-35-064-3_Dimitrovgrad_4326,student,0,0
K-35-064-3_Dimitrovgrad_4326,student,0,0
K-35-064-3_Dimitrovgrad_4326,student,0,0
K-35-064-3_Dimitrovgrad_4326,student,0,0
K-35-064-3_Dimitrovgrad_4326,student,0,0
K-35-064-3_Dimitrovgrad_4326,student,0,0
K-35-064-3_Dimitrovgrad_4326,student,0,0
K-35-064-3_Dimitrovgrad_4326,student,0,0
K-35-064-3_Dimitrovgrad_4326,student,0,0
K-35-064-3_Dimitrovgrad_4326,student,0,0
K-35-064-3_Dimitrovgrad_4326,student,0,0
K-35-064-3_Dimitrovgrad_4326,student,0,0
K-35-064-3_Dimitrovgrad_4326,student,0,0
K-35-064-3_Dimitrovgrad_4326,student,0,0
K-35-064-3_Dimitrovgrad_4326,student,0,0
K-35-064-3_Dimitrovgrad_4326,student,0,0
K-35-064-3_Dimitrovgrad_4326,student,0,0
K-35-064-3_Dimitrovgrad_4326,student,0,0
K-35-064-3_Dimitrovgrad_4326,student,0,0
K-35-064-3_Dimitrovgrad_4326,student,0,0
K-35-064-3_Dimitrovgrad_4326,student,0,0
K-35-064-3_Dimitrovgrad_4326,student,0,0
K-35-064-3_Dimitrovgrad_4326,student,0,0
K-35-064-3_Dimitrovgrad_4326,student,0,0
K-35-064-3_Dimitrovgrad_4326,student,0,0
K-35-064-3_Dimitrovgrad_4326,student,0,0
K-35-064-3_Dimitrovgrad_4326,student,0,0
K-35-064-3_Dimitrovgrad_4326,student,0,0
K-35-064-3_Dimitrovgrad_4326,student,0,0
K-35-064-3_Dimitrovgrad_4326,student,0,0
K-35-064-3_Dimitrovgrad_4326,student,0,0
K-35-064-3_Dimitrovgrad_4326,student,0,0
K-35-064-3_Dimitrovgrad_4326,student,0,0
K-35-064-3_Dimitrovgrad_4326,student,0,0
K-35-064-3_Dimitrovgrad_4326,student,0,0
K-35-064-3_Dimitrovgrad_4326,student,0,0
K-35-064-3_Dimitrovgrad_4326,student,0,0
K-35-064-3_Dimitrovgrad_4326,student,0,0
K-35-064-3_Dimitrovgrad_4326,student,0,0
K-35-064-3_Dimitrovgrad_4326,student,0,0
K-35-064-3_Dimitrovgrad_4326,student,0,0
K-35-064-3_Dimitrovgrad_4326,student,0,0
K-35-064-3_Dimitrovgrad_4326,student,1,1
K-35-064-3_Dimitrovgrad_4326,student,0,0
K-35-064-3_Dimitrovgrad_4326,student,0,0
K-35-064-3_Dimitrovgrad_4326,student,0,0
K-35-064-3_Dimitrovgrad_4326,student,0,0
K-35-064-3_Dimitrovgrad_4326,student,0,0
K-35-064-3_Dimitrovgrad_4326,student,0,0
K-35-064-3_Dimitrovgrad_4326,student,0,0
K-35-064-3_Dimitrovgrad_4326,student,0,0
K-35-064-3_Dimitrovgrad_4326,reviewer_phantom,1,1
K-35-064-3_Dimitrovgrad_4326,reviewer_phantom,0,0
K-35-064-3_Dimitrovgrad_4326,reviewer_phantom,1,1
K-35-064-3_Dimitrovgrad_4326,reviewer_phantom,1,1
K-35-064-3_Dimitrovgrad_4326,reviewer_phantom,1,1
K-35-064-3_Dimitrovgrad_4326,reviewer_phantom,1,1
K-35-064-3_Dimitrovgrad_4326,reviewer_phantom,1,1
K-35-064-4_Galabovo_4326,student,0,0
K-35-064-4_Galabovo_4326,student,0,0
K-35-064-4_Galabovo_4326,student,0,0
K-35-064-4_Galabovo_4326,student,0,0
K-35-064-4_Galabovo_4326,student,0,0
K-35-064-4_Galabovo_4326,student,0,0
K-35-064-4_Galabovo_4326,student,0,0
K-35-064-4_Galabovo_4326,student,0,0
K-35-064-4_Galabovo_4326,student,0,0
K-35-064-4_Galabovo_4326,student,1,1
K-35-064-4_Galabovo_4326,student,0,0
K-35-064-4_Galabovo_4326,student,0,0
K-35-064-4_Galabovo_4326,student,0,0
K-35-064-4_Galabovo_4326,student,0,0
K-35-064-4_Galabovo_4326,student,0,0
K-35-064-4_Galabovo_4326,student,0,0
K-35-064-4_Galabovo_4326,student,0,0
K-35-064-4_Galabovo_4326,student,0,0
K-35-064-4_Galabovo_4326,student,0,0
K-35-064-4_Galabovo_4326,student,0,0
K-35-064-4_Galabovo_4326,student,0,0
K-35-064-4_Galabovo_4326,student,0,0
K-35-064-4_Galabovo_4326,student,0,0
K-35-064-4_Galabovo_4326,student,0,0
K-35-064-4_Galabovo_4326,student,0,0
K-35-064-4_Galabovo_4326,student,0,0
K-35-064-4_Galabovo_4326,student,0,0
K-35-064-4_Galabovo_4326,student,0,0
K-35-064-4_Galabovo_4326,student,0,0
K-35-064-4_Galabovo_4326,student,0,0
K-35-064-4_Galabovo_4326,student,0,1
K-35-064-4_Galabovo_4326,student,0,0
K-35-064-4_Galabovo_4326,student,0,0
K-35-064-4_Galabovo_4326,student,0,0
K-35-064-4_Galabovo_4326,student,0,0
K-35-064-4_Galabovo_4326,student,0,0
K-35-064-4_Galabovo_4326,student,0,0
K-35-064-4_Galabovo_4326,student,0,0
K-35-064-4_Galabovo_4326,student,0,0
K-35-064-4_Galabovo_4326,student,0,0
K-35-064-4_Galabovo_4326,student,0,0
K-35-064-4_Galabovo_4326,student,0,0
K-35-064-4_Galabovo_4326,student,0,0
K-35-064-4_Galabovo_4326,student,0,0
K-35-064-4_Galabovo_4326,student,0,0
K-35-064-4_Galabovo_4326,student,0,1
K-35-064-4_Galabovo_4326,student,0,0
K-35-064-4_Galabovo_4326,student,0,0
K-35-064-4_Galabovo_4326,student,0,0
K-35-064-4_Galabovo_4326,student,0,0
K-35-064-4_Galabovo_4326,student,0,0
K-35-064-4_Galabovo_4326,student,0,0
K-35-064-4_Galabovo_4326,student,0,0
K-35-064-4_Galabovo_4326,student,0,0
K-35-064-4_Galabovo_4326,student,0,0
K-35-064-4_Galabovo_4326,student,0,0
K-35-064-4_Galabovo_4326,student,0,0
K-35-064-4_Galabovo_4326,student,0,0
K-35-064-4_Galabovo_4326,student,0,0
K-35-064-4_Galabovo_4326,student,0,0
K-35-064-4_Galabovo_4326,student,0,0
K-35-064-4_Galabovo_4326,student,0,0
K-35-064-4_Galabovo_4326,student,0,0
K-35-064-4_Galabovo_4326,student,0,0
K-35-064-4_Galabovo_4326,student,0,0
K-35-064-4_Galabovo_4326,student,0,0
K-35-064-4_Galabovo_4326,student,0,0
K-35-064-4_Galabovo_4326,student,0,0
K-35-064-4_Galabovo_4326,student,0,0
K-35-064-4_Galabovo_4326,student,0,0
K-35-064-4_Galabovo_4326,student,0,0
K-35-064-4_Galabovo_4326,student,0,0
K-35-064-4_Galabovo_4326,student,0,0
K-35-064-4_Galabovo_4326,student,0,0
K-35-064-4_Galabovo_4326,student,0,0
K-35-064-4_Galabovo_4326,reviewer_phantom,0,0
K-35-064-4_Galabovo_4326,reviewer_phantom,0,0
K-35-064-4_Galabovo_4326,reviewer_phantom,0,1
K-35-064-4_Galabovo_4326,reviewer_phantom,0,1
K-35-064-4_Galabovo_4326,reviewer_phantom,0,0
K-35-064-4_Galabovo_4326,reviewer_phantom,0,0
K-35-064-4_Galabovo_4326,reviewer_phantom,1,1
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,1,1
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,1
K-35-065-1_Radetski_4326,student,0,2
K-35-065-1_Radetski_4326,student,0,1
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,student,0,0
K-35-065-1_Radetski_4326,reviewer_phantom,0,0
K-35-065-1_Radetski_4326,reviewer_phantom,1,1
K-35-065-1_Radetski_4326,reviewer_phantom,0,0
K-35-065-2_GManastir_4326,student,0,0
K-35-065-2_GManastir_4326,student,0,0
K-35-065-2_GManastir_4326,student,0,0
K-35-065-2_GManastir_4326,student,0,1
K-35-065-2_GManastir_4326,student,0,0
K-35-065-2_GManastir_4326,student,0,0
K-35-065-2_GManastir_4326,student,0,0
K-35-065-2_GManastir_4326,student,0,0
K-35-065-2_GManastir_4326,student,0,0
K-35-065-2_GManastir_4326,student,0,0
K-35-065-2_GManastir_4326,student,0,0
K-35-065-2_GManastir_4326,student,0,0
K-35-065-2_GManastir_4326,student,0,0
K-35-065-2_GManastir_4326,student,0,0
K-35-065-2_GManastir_4326,student,0,0
K-35-065-2_GManastir_4326,student,0,0
K-35-065-2_GManastir_4326,student,0,0
K-35-065-2_GManastir_4326,student,0,0
K-35-065-2_GManastir_4326,student,0,0
K-35-065-2_GManastir_4326,student,0,0
K-35-065-2_GManastir_4326,student,0,0
K-35-065-2_GManastir_4326,student,0,0
K-35-065-2_GManastir_4326,student,0,0
K-35-065-2_GManastir_4326,student,0,0
K-35-065-2_GManastir_4326,student,0,0
K-35-065-2_GManastir_4326,student,0,0
K-35-065-2_GManastir_4326,student,0,0
K-35-065-2_GManastir_4326,student,0,0
K-35-065-2_GManastir_4326,student,0,0
K-35-065-2_GManastir_4326,student,0,0
K-35-065-2_GManastir_4326,student,0,0
K-35-065-2_GManastir_4326,student,0,0
K-35-065-2_GManastir_4326,student,0,1
K-35-065-2_GManastir_4326,student,0,0
K-35-065-2_GManastir_4326,student,0,0
K-35-065-2_GManastir_4326,student,0,0
K-35-065-2_GManastir_4326,student,0,0
K-35-065-2_GManastir_4326,student,0,0
K-35-065-2_GManastir_4326,student,0,0
K-35-065-2_GManastir_4326,student,0,1
K-35-065-2_GManastir_4326,student,0,0
K-35-065-2_GManastir_4326,student,0,0
K-35-065-2_GManastir_4326,student,0,0
K-35-065-2_GManastir_4326,student,0,0
K-35-065-2_GManastir_4326,student,0,0
K-35-065-2_GManastir_4326,student,0,0
K-35-065-2_GManastir_4326,student,0,0
K-35-065-2_GManastir_4326,student,0,0
K-35-065-2_GManastir_4326,student,0,0
K-35-065-2_GManastir_4326,student,0,0
K-35-065-2_GManastir_4326,student,0,0
K-35-065-2_GManastir_4326,student,0,0
K-35-065-2_GManastir_4326,student,0,0
K-35-065-2_GManastir_4326,student,0,0
K-35-065-2_GManastir_4326,student,0,0
K-35-065-2_GManastir_4326,student,0,0
K-35-065-2_GManastir_4326,student,0,0
K-35-065-2_GManastir_4326,student,0,0
K-35-065-2_GManastir_4326,student,0,0
K-35-065-2_GManastir_4326,student,0,0
K-35-065-2_GManastir_4326,student,0,0
K-35-065-2_GManastir_4326,student,0,0
K-35-065-2_GManastir_4326,student,0,0
K-35-065-2_GManastir_4326,student,0,0
K-35-065-2_GManastir_4326,student,0,0
K-35-065-2_GManastir_4326,student,0,1
K-35-065-2_GManastir_4326,student,0,1
K-35-065-2_GManastir_4326,student,0,0
K-35-065-2_GManastir_4326,student,0,0
K-35-065-2_GManastir_4326,student,0,0
K-35-065-2_GManastir_4326,student,0,0
K-35-065-2_GManastir_4326,student,0,0
K-35-065-2_GManastir_4326,student,0,0
K-35-065-2_GManastir_4326,student,0,0
K-35-065-2_GManastir_4326,student,0,0
K-35-065-2_GManastir_4326,student,0,0
K-35-065-2_GManastir_4326,student,0,0
K-35-065-2_GManastir_4326,student,0,0
K-35-065-2_GManastir_4326,student,0,0
K-35-065-2_GManastir_4326,student,0,0
K-35-065-2_GManastir_4326,student,0,0
K-35-065-2_GManastir_4326,student,0,0
K-35-065-2_GManastir_4326,student,0,0
K-35-065-2_GManastir_4326,student,0,0
K-35-065-2_GManastir_4326,student,0,0
K-35-065-2_GManastir_4326,student,0,0
K-35-065-2_GManastir_4326,student,0,1
K-35-065-2_GManastir_4326,student,0,0
K-35-065-2_GManastir_4326,student,0,0
K-35-065-2_GManastir_4326,student,0,0
K-35-065-2_GManastir_4326,student,0,0
K-35-065-2_GManastir_4326,reviewer_phantom,0,0
K-35-065-3_Glavan_4326,student,0,0
K-35-065-3_Glavan_4326,student,0,0
K-35-065-3_Glavan_4326,student,0,0
K-35-065-3_Glavan_4326,student,0,0
K-35-065-3_Glavan_4326,student,0,0
K-35-065-3_Glavan_4326,student,0,0
K-35-065-3_Glavan_4326,student,0,0
K-35-065-3_Glavan_4326,student,0,0
K-35-065-3_Glavan_4326,student,0,0
K-35-065-3_Glavan_4326,student,0,0
K-35-065-3_Glavan_4326,student,0,0
K-35-065-3_Glavan_4326,student,0,0
K-35-065-3_Glavan_4326,student,0,0
K-35-065-3_Glavan_4326,student,0,0
K-35-065-3_Glavan_4326,student,0,0
K-35-065-3_Glavan_4326,student,0,0
K-35-065-3_Glavan_4326,student,0,0
K-35-065-3_Glavan_4326,student,0,0
K-35-065-3_Glavan_4326,student,0,0
K-35-065-3_Glavan_4326,student,0,0
K-35-065-3_Glavan_4326,student,0,0
K-35-065-3_Glavan_4326,student,0,0
K-35-065-3_Glavan_4326,student,0,0
K-35-065-3_Glavan_4326,student,0,0
K-35-065-3_Glavan_4326,student,0,0
K-35-065-3_Glavan_4326,student,0,0
K-35-065-3_Glavan_4326,student,0,0
K-35-065-3_Glavan_4326,student,0,0
K-35-065-3_Glavan_4326,student,0,0
K-35-065-3_Glavan_4326,student,0,0
K-35-065-3_Glavan_4326,student,0,0
K-35-065-3_Glavan_4326,student,1,1
K-35-065-3_Glavan_4326,student,0,0
K-35-065-3_Glavan_4326,student,0,0
K-35-065-3_Glavan_4326,student,0,0
K-35-065-3_Glavan_4326,student,0,0
K-35-065-3_Glavan_4326,student,0,0
K-35-065-3_Glavan_4326,student,0,0
K-35-065-3_Glavan_4326,student,0,0
K-35-065-3_Glavan_4326,student,0,0
K-35-065-3_Glavan_4326,student,0,0
K-35-065-3_Glavan_4326,student,0,0
K-35-065-3_Glavan_4326,student,0,0
K-35-065-3_Glavan_4326,student,0,0
K-35-065-3_Glavan_4326,student,0,0
K-35-065-3_Glavan_4326,student,0,0
K-35-065-3_Glavan_4326,student,0,0
K-35-065-3_Glavan_4326,student,0,0
K-35-065-3_Glavan_4326,student,0,0
K-35-065-3_Glavan_4326,student,0,0
K-35-065-3_Glavan_4326,student,0,0
K-35-065-3_Glavan_4326,student,0,0
K-35-065-3_Glavan_4326,student,0,0
K-35-065-3_Glavan_4326,student,0,0
K-35-065-3_Glavan_4326,student,0,0
K-35-065-3_Glavan_4326,student,1,1
K-35-065-3_Glavan_4326,student,0,0
K-35-065-3_Glavan_4326,student,0,0
K-35-065-3_Glavan_4326,student,0,0
K-35-065-3_Glavan_4326,student,1,1
K-35-065-3_Glavan_4326,student,0,0
K-35-065-3_Glavan_4326,student,0,0
K-35-065-3_Glavan_4326,student,0,0
K-35-065-3_Glavan_4326,student,0,0
K-35-065-3_Glavan_4326,student,0,0
K-35-065-3_Glavan_4326,student,0,0
K-35-065-3_Glavan_4326,student,0,0
K-35-065-3_Glavan_4326,student,0,0
K-35-065-3_Glavan_4326,student,0,0
K-35-065-3_Glavan_4326,student,0,0
K-35-065-3_Glavan_4326,student,0,0
K-35-065-3_Glavan_4326,student,0,0
K-35-065-3_Glavan_4326,student,0,0
K-35-065-3_Glavan_4326,reviewer_phantom,1,1
K-35-065-3_Glavan_4326,reviewer_phantom,0,0
K-35-065-3_Glavan_4326,reviewer_phantom,1,1
K-35-065-3_Glavan_4326,reviewer_phantom,0,0
K-35-065-3_Glavan_4326,reviewer_phantom,0,0
K-35-065-3_Glavan_4326,reviewer_phantom,1,1
K-35-065-4,student,0,0
K-35-065-4,student,0,0
K-35-065-4,student,0,0
K-35-065-4,student,0,0
K-35-065-4,student,0,0
K-35-065-4,student,0,0
K-35-065-4,student,0,0
K-35-065-4,student,0,0
K-35-065-4,student,0,0
K-35-065-4,student,0,0
K-35-065-4,student,0,0
K-35-065-4,student,0,0
K-35-065-4,student,0,0
K-35-065-4,student,0,0
K-35-065-4,student,0,0
K-35-065-4,student,0,0
K-35-065-4,student,0,0
K-35-065-4,student,0,0
K-35-065-4,student,0,0
K-35-065-4,student,0,0
K-35-065-4,student,0,0
K-35-065-4,student,0,0
K-35-065-4,student,0,0
K-35-065-4,student,0,0
K-35-065-4,student,0,0
K-35-065-4,student,0,0
K-35-065-4,student,0,0
K-35-065-4,student,0,0
K-35-065-4,student,0,0
K-35-065-4,student,0,0
K-35-065-4,student,0,0
K-35-065-4,student,0,0
K-35-065-4,student,0,0
K-35-065-4,student,0,0
K-35-065-4,student,0,0
K-35-065-4,student,0,0
K-35-065-4,student,0,0
K-35-065-4,student,0,0
K-35-065-4,student,0,0
K-35-065-4,student,0,0
K-35-065-4,student,0,0
K-35-065-4,student,0,0
K-35-065-4,student,0,0
K-35-065-4,reviewer_phantom,0,0
K-35-066-1,student,0,0
K-35-066-1,student,1,2
K-35-066-1,student,0,0
K-35-066-1,student,0,0
K-35-066-1,student,0,0
K-35-066-1,student,0,0
K-35-066-1,student,0,0
K-35-066-1,student,0,0
K-35-066-1,student,0,0
K-35-066-1,student,0,0
K-35-066-1,student,1,1
K-35-066-1,student,0,0
K-35-066-1,student,0,0
K-35-066-1,student,0,1
K-35-066-1,student,0,1
K-35-066-1,student,0,0
K-35-066-1,student,0,0
K-35-066-1,student,0,0
K-35-066-1,student,0,0
K-35-066-1,student,0,0
K-35-066-1,student,0,0
K-35-066-1,student,0,0
K-35-066-1,student,0,0
K-35-066-1,student,0,0
K-35-066-1,student,0,1
K-35-066-1,student,0,2
K-35-066-1,student,0,1
K-35-066-1,student,0,0
K-35-066-1,student,0,0
K-35-066-1,student,0,0
K-35-066-1,student,0,0
K-35-066-1,student,0,0
K-35-066-1,student,0,0
K-35-066-1,student,0,0
K-35-066-1,student,0,0
K-35-066-1,student,0,0
K-35-066-1,student,0,0
K-35-066-1,student,0,0
K-35-066-1,student,0,0
K-35-066-1,student,0,0
K-35-066-1,student,0,0
K-35-066-1,student,0,0
K-35-066-1,student,0,0
K-35-066-1,student,0,0
K-35-066-1,student,0,0
K-35-066-1,student,0,0
K-35-066-1,student,0,0
K-35-066-1,student,0,0
K-35-066-1,student,0,1
K-35-066-1,student,0,1
K-35-066-1,student,0,0
K-35-066-1,student,0,0
K-35-066-1,student,0,0
K-35-066-1,student,0,0
K-35-066-1,student,0,0
K-35-066-1,student,0,0
K-35-066-1,student,0,0
K-35-066-1,student,0,0
K-35-066-1,student,0,0
K-35-066-1,student,0,0
K-35-066-1,student,0,0
K-35-066-1,student,0,0
K-35-066-1,student,0,0
K-35-066-1,student,1,1
K-35-066-1,student,0,0
K-35-066-1,student,0,0
K-35-066-1,student,0,0
K-35-066-1,student,0,0
K-35-066-1,student,0,0
K-35-066-1,student,0,1
K-35-066-1,student,0,1
K-35-066-1,student,0,0
K-35-066-1,student,0,1
K-35-066-1,student,0,0
K-35-066-1,student,0,0
K-35-066-1,student,0,0
K-35-066-1,student,0,0
K-35-066-1,student,0,0
K-35-066-1,student,0,0
K-35-066-1,student,0,0
K-35-066-1,student,0,0
K-35-066-1,student,0,0
K-35-066-1,student,1,1
K-35-066-1,student,0,1
K-35-066-1,student,0,1
K-35-066-1,student,0,0
K-35-066-1,student,0,1
K-35-066-1,student,0,0
K-35-066-1,student,0,0
K-35-066-1,student,0,0
K-35-066-1,student,0,0
K-35-066-1,student,0,0
K-35-066-1,student,1,1
K-35-066-1,student,0,1
K-35-066-1,student,0,0
K-35-066-1,student,0,0
K-35-066-1,student,0,0
K-35-066-1,student,0,0
K-35-066-1,student,0,0
K-35-066-1,student,0,0
K-35-066-1,student,0,1
K-35-066-1,student,0,1
K-35-066-1,student,0,0
K-35-066-1,student,0,0
K-35-066-1,student,0,0
K-35-066-1,student,0,1
K-35-066-1,student,0,1
K-35-066-1,student,0,0
