item_id,current_queue_index,reasons,verdict,displacement_m,n_candidates_in_range,n_marks_sharing_partner,marked_at
corrected_student:2900,694,partner_ambiguity,same_as_neighbour,5.745857683088787,2.0,,2026-08-06T04:48:12.810673+00:00
corrected_student:3095,698,partner_ambiguity,same_as_neighbour,18.81720955650155,2.0,,2026-08-06T04:49:30.006053+00:00
promoted_phantom:2,783,rule_consistency,same_as_neighbour,37.21701355047975,,,2026-08-05T03:51:10.620539+00:00
promoted_phantom:3,784,rule_consistency+partner_ambiguity,same_as_neighbour,53.43431633396391,2.0,,2026-08-05T03:56:41.423624+00:00
promoted_phantom:4,785,rule_consistency,same_as_neighbour,39.80296279035972,,,2026-08-05T03:56:50.403094+00:00
promoted_phantom:5,786,rule_consistency,same_as_neighbour,31.801105918437795,,,2026-08-05T03:56:55.733109+00:00
promoted_phantom:9,787,rule_consistency,distinct,8.185004395335886,,,2026-08-05T04:01:46.714973+00:00
promoted_phantom:22,788,rule_consistency,same_as_neighbour,24.74034060554912,,,2026-08-05T04:03:47.627052+00:00
promoted_phantom:25,789,rule_consistency,distinct,0.7386448554949939,,,2026-08-05T04:04:12.954749+00:00
promoted_phantom:26,790,rule_consistency,distinct,0.6276250527115517,,,2026-08-05T04:04:16.446415+00:00
promoted_phantom:27,791,rule_consistency,same_as_neighbour,0.5212907826193326,,,2026-08-05T04:04:20.933979+00:00
promoted_phantom:30,792,rule_consistency,same_as_neighbour,32.94599791867299,,,2026-08-05T04:05:00.196899+00:00
promoted_phantom:33,793,rule_consistency,same_as_neighbour,87.2887253621509,,,2026-08-05T04:06:35.093699+00:00
promoted_phantom:35,794,rule_consistency,same_as_neighbour,102.12967250812378,,,2026-08-05T04:12:51.971085+00:00
promoted_phantom:41,795,rule_consistency,distinct,7.213690531287372,,,2026-08-05T04:31:08.386787+00:00
promoted_phantom:43,796,rule_consistency,same_as_neighbour,4.087982319115167,,,2026-08-05T04:31:27.371974+00:00
promoted_phantom:44,797,rule_consistency+partner_ambiguity+double_claim,same_as_neighbour,50.24591886157713,2.0,2.0,2026-08-05T04:42:04.545529+00:00
promoted_phantom:47,798,rule_consistency,same_as_neighbour,31.917739226332824,,,2026-08-05T04:42:36.424738+00:00
promoted_phantom:49,799,rule_consistency,same_as_neighbour,33.18721667130649,,,2026-08-05T04:42:46.267082+00:00
promoted_phantom:50,800,rule_consistency+partner_ambiguity,same_as_neighbour,103.0354886645026,2.0,,2026-08-05T04:42:51.630570+00:00
promoted_phantom:58,801,rule_consistency+partner_ambiguity+double_claim,same_as_neighbour,90.78497814070786,2.0,2.0,2026-08-05T04:44:16.055369+00:00
promoted_phantom:60,802,rule_consistency,same_as_neighbour,44.83216562017287,,,2026-08-05T04:44:23.251964+00:00
promoted_phantom:61,803,rule_consistency+partner_ambiguity,same_as_neighbour,93.4923656066058,2.0,,2026-08-05T04:44:28.784142+00:00
promoted_phantom:64,804,rule_consistency+partner_ambiguity,same_as_neighbour,69.98098610278097,2.0,,2026-08-05T04:44:45.753610+00:00
promoted_phantom:65,805,rule_consistency,same_as_neighbour,66.00601158209406,,,2026-08-05T04:44:52.101473+00:00
promoted_phantom:66,806,rule_consistency,same_as_neighbour,11.108389100682896,,,2026-08-05T04:44:57.129313+00:00
promoted_phantom:67,807,rule_consistency,same_as_neighbour,89.84270656625698,,,2026-08-05T04:45:01.366966+00:00
promoted_phantom:75,808,rule_consistency,same_as_neighbour,28.38650987944424,,,2026-08-05T04:46:10.359036+00:00
promoted_phantom:77,809,rule_consistency+partner_ambiguity,same_as_neighbour,72.27020404602591,5.0,,2026-08-05T04:48:24.244035+00:00
promoted_phantom:78,810,rule_consistency+partner_ambiguity,same_as_neighbour,13.308958596805644,5.0,,2026-08-05T04:48:27.880166+00:00
promoted_phantom:81,811,rule_consistency+partner_ambiguity,same_as_neighbour,50.89762545773973,3.0,,2026-08-05T04:48:49.032024+00:00
promoted_phantom:82,812,rule_consistency,same_as_neighbour,0.5678613103643153,,,2026-08-05T04:48:55.220109+00:00
promoted_phantom:84,813,rule_consistency,distinct,3.0907868613592866,,,2026-08-05T04:49:16.500606+00:00
promoted_phantom:85,814,rule_consistency,distinct,1.7870301717523815,,,2026-08-05T04:49:21.589998+00:00
promoted_phantom:88,815,rule_consistency,distinct,0.8617052218157805,,,2026-08-05T04:49:39.392473+00:00
promoted_phantom:89,816,rule_consistency,distinct,2.2431892982133745,,,2026-08-05T04:49:43.559920+00:00
promoted_phantom:91,817,rule_consistency,same_as_neighbour,85.50917894620714,,,2026-08-05T04:49:54.084127+00:00
promoted_phantom:92,818,rule_consistency,same_as_neighbour,89.51999951191631,,,2026-08-05T04:49:57.812321+00:00
promoted_phantom:93,819,rule_consistency,same_as_neighbour,6.737380369878059,,,2026-08-05T04:50:01.974648+00:00
